RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
96990,38,92683,zip,CA,CA,Westminster,"Los Angeles-Long Beach-Anaheim, CA",Orange County,237112.40543657387,239119.29954340588,240658.95398873696,243747.39684550886,246535.8185871199,249445.57804388204,252377.15502417096,255215.10860670244,257951.11493033273,261002.19483147023,263663.3374966988,266452.80061721796,268711.72708344145,271559.36027175566,274196.2191926812,277367.6661884175,280415.00634413277,283102.33372432576,285567.9728541119,287949.22910664015,290878.0221825658,293621.31229005667,295837.9174295359,297892.789735135,299847.7194711655,302369.52822357294,305165.97480504186,308779.03768212587,313055.5935889101,318102.53283800307,323879.2820007548,329811.7820707566,335159.4600779343,340096.73151069647,344712.47496116254,349622.1782642464,354264.66065178224,359113.77202284365,363893.52178936783,369503.375002739,375781.4337107166,381484.3762207175,387042.0216461723,392815.2357753334,399788.1349985246,407092.3691810512,414371.2177660723,418856.3114980715,424954.2510238308,433262.6007685014,446500.3527642283,459452.8078816351,473175.3835769666,487042.6105238428,499679.890644596,509379.11611488805,514990.8127918865,519665.0134763469,522485.4670311702,527310.1338460078,532740.8756307182,538308.3577500003,545445.2854951323,552935.8889109063,561942.421759898,568383.9059557897,575387.1253512562,582730.432391495,590947.9046866731,598021.7393873468,602725.7609430235,609176.050777939,614792.5677555854,621013.178771287,625008.7787867285,629860.1010684134,633527.5780587161,636389.4754725135,635637.585690949,635872.9548472149,634894.4768489773,635503.1154965502,633722.3726954577,631026.2684140446,630303.9701420203,630102.9064298529,629568.9780848137,625391.0535903546,619820.5004707648,615065.1045511388,608078.9238766702,599947.6509650549,588675.459930637,579105.7545794923,572347.0764190196,564156.0924572053,553935.7829700056,539298.1089624312,527509.7811296558,515085.18259560195,503869.49172316556,491889.39312400855,482104.2249233017,473944.2030846957,469654.1622909366,464777.78617703024,458508.5434770851,450827.03839600895,443935.43628513487,440948.7209716932,437240.9287337419,434430.93400848284,431703.98190586007,429063.19565908844,427466.96089893713,425758.5692870934,426062.35075176466,427608.2323683032,432270.39797879144,437370.5253930062,439886.7174739009,439771.785769152,438192.6352004107,440434.33550041873,441996.09102048766,443316.48152074125,440893.581193409,437986.01559130213,434671.10820064886,431797.1844984091,428611.1560847575,426324.1984473388,424685.8123541111,424031.9761225612,422158.4350101464,419348.9217372213,414518.9593725386,411774.250788982,410716.8620644268,409627.5311572343,405964.30376428104,402445.04176935786,401002.64887448977,401979.3376944391,401061.2231319386,398582.126036149,394700.21657203906,392210.59953836276,391328.08527163597,391885.8125133174,394262.7167480789,399093.784172683,405742.69101936306,412619.05568961357,419428.72790894547,425723.7493969098,431338.17387433647,435419.75710376044,438920.522978594,442993.5884309204,448782.6679338087,455127.28035206936,461642.7490149121,468160.0361725157,474603.0000206763,480728.99124106386,485978.3636286026,490523.8255217571,493702.38368503033,495874.3914597941,498588.4752401611,502126.58605340356,505181.6472854838,506409.5106873246,507664.271745858,509456.53820227156,513111.5823634804,516589.6552586544,521510.19157248223,525971.2894728525,530263.0590603199,532838.6820572227,534365.644861638,534754.3704767012,535309.524463757,536428.7243322011,539261.815709562,539776.7677576903,538249.2478330091,533596.7514850918,528625.673605388,523602.1690169725,526214.7040084224,535763.3425522848,549443.0450611027,558408.8443045835,563284.7203347204,566749.8997652731,570302.8281585937,569185.8149816957,563742.9558158237,555920.4201021077,552254.6178996868,551909.3794708977,559065.6605541278,570373.6911932676,584995.3463235222,595002.904473952,602398.6851892335,607044.7774589377,610814.051865612,615331.5601302936,622499.0461780984,632429.3439082464,641940.0466669402,652229.7359670039,659880.9666052164,663841.5989305679,662624.0267745344,659437.5319977533,657887.8591123876,657902.2954555744,658393.6690797649,661237.4118469983,665709.5016786779,672510.2150649589,678102.1140698695,681385.1076988959,679628.6657977832,674596.4706393244,669306.2403958908,667280.157973867,667538.1021634857,668560.2810104624,669835.7515495241,672778.9735052668,678294.4894339695,685185.7355010617,691793.7493492366,697249.4878024344,700890.7221121999,703599.6010745555,706288.7306781858,709329.3644316302,710193.0710315444,708562.8157010977,707896.569912684,711054.5740126757,719678.4684611354,731377.8390670946,745634.6715821257,758807.8518094799,769185.6986371517,776479.1875466257,781742.9220125718,789131.1959531814,798956.891254703,810635.342425977,819146.4462833282,823367.5058219312,825200.9579863511,830524.5626655711,839631.5877257254,852337.2387829163,868423.4763434745,889057.0688899978,911605.3072864241,931839.5646297984,945363.6666116997,951910.6122890846,951094.2218301973,946729.8256589073,940504.7669292978,935965.9340109318,931094.3671227992,925592.992147991,915639.5203185561,904651.8043685993,897734.5660076691,899412.7925165975,908371.9771655882,919831.1955952469,932692.798088253,946747.1905911425,961390.6876792506,973839.9206237748,983618.4123112066,990554.3500188347,995207.4420346263,996952.6868576886
97023,68,92804,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,182276.533974604,184112.0574200173,185453.27313740226,188233.86208938228,190756.0349784364,193520.4304971488,196375.72076769106,199074.23094819076,201529.9687329831,203952.21195403684,206040.1888062371,208228.897387665,210030.33299409415,212256.50519501822,214343.60390499432,216817.48332461235,219174.28869476225,221260.16903369155,223370.58288594987,225463.15663430528,228005.27348176157,230385.75208600264,232430.43912352287,234418.46131443212,236286.37153742043,238578.55845821495,241016.3870067844,244066.07688844073,247517.99242352275,251453.28809614628,256092.95860202107,261009.45838682502,265517.7395034263,269590.8777636246,273399.9581307247,277482.0480293532,281286.85894337157,285194.6183616772,289142.0101475631,293877.54914478894,299268.7208229595,304277.03168641456,309250.4826267254,314510.1619840053,320639.981744925,327055.7855026929,333335.6992162268,339265.6385636714,344809.2737221184,351497.09879080934,359796.48726865667,369451.1827370496,380526.0965882677,392408.04191050766,403742.8368914907,413047.96123327146,419145.51835613494,424528.60659304453,428385.5079651266,433945.7886981513,440418.6522156257,446772.5620139711,454562.19137194334,462175.01991179,470952.13918683416,477158.70057370217,483710.7903117682,490781.68116257124,499145.3671834253,506814.8210796078,512475.1486977721,518701.7977383462,524134.252708854,530039.8315385681,534594.548719324,539298.5372103169,542869.2064139443,545815.9671139697,546003.4437688892,547198.6604633882,547086.1606452224,547958.6139276469,546461.4502555564,543789.1200944519,543228.3541301345,543542.4044409577,544371.6594065429,541923.4195911473,537777.1313558389,533566.0370798873,527016.462582056,518839.3878482268,508172.2434578533,499290.40243681846,492717.9640845714,483807.1282537145,472908.56343884836,458576.4222478626,447431.888441009,435247.8565306988,423207.9680343953,410098.2243211295,398382.18599051685,388244.3590978193,380228.75053393794,371811.06433989544,362119.3016512981,352009.0944042758,343416.772191339,338814.6707953113,334179.1951244674,330467.6052041796,326676.99440653954,323426.4687680704,320861.21931884554,318988.19335771276,319199.57929146156,320710.27841938724,324750.17374189163,328773.2973062237,331095.67295123904,331252.31658508437,330786.02103384206,332936.37034790375,334633.4875864769,336048.2651483166,335172.5586683631,333677.3317650694,331906.0859218068,329705.8896867043,327520.1339234693,325467.3802461615,324190.0273254936,323363.0486025624,322081.87842007907,320089.2968624145,316817.843004358,314654.4333168015,313900.31192060356,313113.18830460234,310977.2695628535,308940.20895391307,308383.9231652124,309403.56816059304,309331.2541496302,308470.7744462954,306458.23053961474,304995.2578965966,304381.79715457594,304994.53459399886,307031.4390647563,310357.2638994875,315416.41351929907,321352.89620240446,328310.5213598621,335192.26391391695,341251.4398302012,345830.4757096063,349405.25536576164,353175.81612022314,358935.9668819317,365595.8137818464,372577.986532751,378976.77187164646,385442.6374789534,391759.80972981686,397468.7434321621,401890.34049606044,404899.2196301231,406497.1866287876,407567.84682653955,409025.7257835975,410814.52028511075,412841.4166523249,414784.4640222783,416906.84912132705,419993.3668413963,423310.95378329017,427209.2523061975,430624.4844378598,434004.95456538507,436582.7853966958,438652.73913428263,440016.0258790136,441404.2677744544,443068.5418720579,445392.2759464024,445965.024899904,444798.3615369599,441354.94169995637,437242.1696098128,432522.69666720106,434163.49687579524,442095.96160407964,454197.61624084925,463296.96292768,469451.69775917445,474431.63919477724,478985.9184343217,478940.22857138334,474664.49952648877,468029.4863610736,464486.2077364465,463967.7148275121,470289.78621373017,481096.8218782598,495221.5044654122,505014.50272380345,511741.1790712452,515909.9801614768,519567.74556688016,524318.4428912495,531365.7802162381,540595.625322889,549227.2970777584,557767.8830969329,563398.6538125224,565846.7520875144,564263.0291501727,561605.683924244,560447.6770780415,560594.1405725178,561184.2610406122,564181.2243154085,568428.9172971009,574540.1186354486,579033.7198808544,581719.7311246147,579682.2988225828,574804.6681809333,569685.5701785812,568164.7741216404,569048.0163154415,570476.4570616911,572131.8446474142,575225.3423594307,580318.014043251,586132.9045292801,591657.3187519195,596546.1936250062,600252.9489427237,602436.836740781,604527.2707053894,607141.9442651985,607979.3396317115,606629.953398632,605614.5954206982,609128.6702195596,617455.8147577986,628849.3309649898,641518.52304514,654012.632591517,663691.8058633077,671478.1811599791,677222.9406666212,684679.8550005319,693291.4236751468,703256.3640202525,711006.6131712237,715103.4435275815,717269.3211837456,722082.667249096,730385.2049603852,741227.7308143451,754726.6229274581,771415.1862238614,790236.5843096786,807521.3485177137,819748.8613056751,826274.934714836,825819.6716063513,822071.0363265482,816702.2998515791,813441.6609655162,810315.581725847,806365.5925677606,798266.2245005568,789610.8939518662,783604.0469161533,784807.0054180952,791049.2377922256,799819.5482840239,809874.8105823615,821695.3306708066,833875.1051544594,843563.0508866723,851027.0361751355,856428.6703780311,860313.1963779099,862418.091933758
97004,123,92704,zip,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,167749.52135098484,169368.5725565708,170663.01903467465,173196.91602918637,175583.48115085906,177967.60609407412,180404.95391479178,182634.8741023071,184887.89239412892,187219.0120342963,189295.22416667678,191529.97864676896,193394.6626147032,195731.80066919446,197934.0083570344,200760.70742887186,203499.86100040062,205938.99364140505,208227.48336246077,210411.21197617706,212978.58703511348,215418.76603619885,217555.34094628113,219514.10843979355,221356.33522290134,223568.69541860648,225949.93884820398,228680.97406803575,231806.1120224397,235479.15313469304,239782.68563425948,244112.81582591365,248113.072191357,251771.5992044503,255299.56528771622,258752.17002183906,261868.57632547888,265262.4099723141,268953.308551192,273551.03934553015,278788.5467769271,283703.6479716883,288668.82427579054,293891.90793843643,299803.47569605993,305777.8746641416,311542.03378148464,316871.86724933196,322653.66514220287,329747.9818473033,338764.167475006,348366.3594428311,358991.0111865255,369844.5769364356,379945.7535020515,388171.33925631735,393811.0283397802,399422.61996024224,403533.3578018144,409270.0036213063,415438.6031539303,421765.04561281827,429075.9016545383,436330.1210146241,444660.97083766497,451061.98175458243,458329.8919275747,465882.1977072504,474202.0876682762,481234.9823303048,486543.37238585815,492834.91772638325,498419.6792895806,504240.15332641354,508520.3180731431,513234.4359290795,517204.55770591134,520921.9949234908,521899.11762959027,523900.63689007174,524822.4373494679,527170.4334932166,527454.0525683162,526443.914675701,526780.9562264892,527280.8780209712,528065.7784831536,526114.3461475386,522897.5508415534,519641.0559286268,514078.325424105,507106.8002482308,497492.7687256264,489434.98482794623,483411.9630166716,475876.68873747485,465965.94583045976,452521.25483072596,440204.3634349625,426687.99514375447,411300.8009213487,392909.1100577141,376050.8732618421,361831.4724090973,351925.9150354599,341037.26665978733,329723.967382031,318292.70804003277,308773.3223302371,302764.0483503725,297927.7338265803,294000.9336056299,290447.0493121212,286816.16373032326,283860.9818376959,281188.4366492703,280636.1118434916,281658.93294322374,284522.63047318684,286821.259807839,287600.85723197553,287279.9524759666,286625.26852344465,288213.4119230765,289583.0447991197,290875.21232792607,290029.9674696659,288720.1981326607,287073.10430458275,285429.44163492153,283720.11629917315,282766.43069384794,282730.3592143203,282828.0292447494,282022.6734203437,280412.4177017972,277688.3838394053,276581.27839195123,276345.50316024706,276190.55379218905,274260.36374582566,272494.11947176576,272296.7600847608,273138.60358893155,272966.8379783048,271274.9116040822,268821.8931890151,266883.0300379289,266121.18603385164,266691.7171652751,268564.43782814767,271946.35289398016,276876.5893674505,282763.80705176835,289170.8477279995,295417.23308939434,300941.4982510494,305280.0276556846,308934.2097079815,312696.926603755,318646.8459570326,325742.8410566211,333344.83387979824,340313.660167815,347088.50488723884,353642.3465087554,358970.47631038475,362892.48776281084,365470.7686275456,367096.4067372814,368031.5219043509,369431.6733821143,371346.3890684159,373510.69113484654,376102.4093909803,379225.7813659346,383700.9587660546,388150.89861756214,393116.4906749046,397477.2363697637,400270.36416391045,401062.95882913866,400395.3020937352,399937.4599322688,400597.57234632986,402316.2051843524,405266.31722669787,406294.87356776855,405704.35704194015,402509.53182991565,398353.3848826345,394166.5207048557,396411.11659251066,404717.04224699386,415863.4024846835,423692.7858443383,429076.4230485591,434450.5703225229,438870.22899020737,438363.17696688377,432942.02175749146,424902.0111245856,420506.9445178948,418876.1875203396,424916.9988288463,435413.11074650957,450563.49402783625,461888.2710419853,469956.0063752907,474829.92232612055,478869.96738531836,483879.8094063538,490754.99764450104,500416.1645017688,510171.44448117685,521275.84621236176,528922.478523271,532408.1457545687,530668.3919885083,527644.8698803606,526417.8070394715,526372.6314397181,526667.973556303,528760.5606325176,532239.7464078058,538350.6598158227,543517.9760663463,547215.5444332805,545614.3094491612,541277.0465167881,536330.6147113852,534773.6180473693,534794.7866580301,535294.2942562733,536184.0373310519,538905.1728010122,543648.4921687696,549861.086594806,556391.5897502238,562656.3973403781,566265.6734747741,568064.7420987985,569148.2702581933,571317.2823154611,572382.0379816933,571501.3428306944,571269.719028478,574474.6608168611,582880.8500370203,594402.2903256523,607483.1854636288,619301.8553391002,627404.747335339,633011.9607976646,636414.6565873361,641732.4980511765,647913.5368747967,655836.3334148298,661488.3367580095,663704.112216968,663481.1940414902,666746.3184534344,674408.9355678633,684870.3541250717,698558.0835972376,714947.922812408,733634.8802068537,748391.1655540895,756895.8342602224,760082.913883631,758229.1833960171,755255.7115197601,751160.4053439413,748666.7947297493,746389.8157565821,744758.0197731252,740343.7081752922,734412.217899044,729958.6514074685,731269.1221268205,737860.6973866158,746690.5813915808,757116.9212811956,768620.5295208675,780097.6805352462,790323.7712691565,798296.9121129155,804484.3022530206,807470.094920175,809015.1181002473
97024,230,92805,zip,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,176204.05858342297,177747.3617712966,178825.49705295745,181133.5013404085,183190.47479555485,185464.62911192255,187764.05781140318,189966.4876028113,192023.97343463218,194188.77124408868,196168.76678517114,198326.5952907163,200005.7485693165,201971.68909258125,203702.90096349388,205950.67747033705,208304.3369176952,210623.79697895143,212890.81475742624,215237.9179397001,217911.40397417717,220528.60751225802,222679.6615811762,224887.74739928797,227026.1499265548,229482.42703350782,232100.52546257628,235154.68921651578,238567.9089250757,242331.8580196861,246752.24533764567,251476.7567063706,255867.51798245232,259768.57743043258,263368.17098297906,267112.05183216766,270586.4406165099,274296.4517083917,277924.5725213744,282410.05920794554,287539.327031189,292465.41206377355,297488.9289578978,302644.53269976843,308623.59127572743,315024.1663170642,321467.98435251904,328063.3636104687,334200.91526038136,341353.0814199299,349740.78396267537,359386.0513496483,370309.7783765541,381741.6535248572,392104.18705853494,400224.5757438839,405349.04102790536,410242.4887373424,413666.6803038519,418645.9531749185,424530.6255815474,431006.90314213204,438791.4838184002,446523.603776521,454969.61355730565,461381.23075321835,468696.7335487698,476714.92039031273,485365.034917372,492594.54304134933,497702.57087249425,503954.7987727886,509594.0740842463,515918.72802668717,521052.7106320243,526590.5264781342,531160.2943344916,534742.759028377,535144.8357728798,536323.6044044397,536358.7615126121,537954.4306153877,536905.1864822804,534576.7271163246,533562.4126272727,533563.886182235,534225.1414525484,532203.6224330151,529101.4218110696,525683.4608090654,520064.7976514886,512649.7085433188,502962.7591996665,494960.0110951752,489548.8573294198,482177.74620651366,472816.3996870458,459098.2920033262,447808.8616674289,434673.40383723076,422360.5342354798,409328.832562505,396810.727943295,383714.5295215049,371799.7665353637,360325.1486661529,349687.6250374595,339214.27950079745,330890.7522396749,325855.0860011159,320750.0547156767,315477.96876742557,310194.55486211757,305842.18512446573,303761.9543671186,302238.2109526095,302627.51764686353,303809.16118984215,306905.88519100525,309497.35195835505,311173.2792826157,312081.40141059906,312818.81557857065,315729.7786407334,317674.1951996646,318902.0234802202,317109.72256605263,315364.3196293981,313590.64373523253,311492.76347130205,309141.4631433144,307424.3353067295,306800.2869548031,305866.8421900042,304236.25655993616,302052.5420461429,298996.1473115417,297062.7991971058,296330.1160743865,295867.76922015735,294577.7296418623,293458.2020574301,293445.9748393007,293737.09768150916,292424.2410211255,290710.4947835753,288941.43989130255,288350.4334158256,288410.8240907973,289194.0341643605,291165.1209035196,294505.02926899114,299710.5821313465,305649.3204229145,312611.8042272855,319081.35864697275,325384.6270544453,330490.17832736165,334897.4344755211,338726.9912534783,343970.13981211244,350384.0896574518,357467.3239208572,364376.29958010436,371838.2660351956,378752.97886673664,384678.79026669543,388803.9011922749,391837.7161507013,393830.38251595764,395681.6780911722,397998.67089033633,400358.0512722004,402012.8477407408,403496.0079556519,405373.2834809811,408597.14455639845,412014.22060537216,415511.3114932479,418440.6263781297,420753.9319435963,422478.2951667838,423696.08371898456,424836.1743105364,426186.6967012751,428047.18188114295,430975.0914632925,432041.82688442565,431532.5812559314,428445.66711975535,424955.11238744046,421151.4699829943,423053.69357412006,430094.81827617396,440413.36950278375,448036.5642096787,452815.0406823927,456593.4599502768,460134.3940861469,460649.9447785402,457573.75958599284,452364.49771662353,449938.0398898011,450468.66100195516,456391.51675574994,465220.0316914329,476438.67136902525,484262.0688668694,490081.5407000948,493810.3597394538,497240.9195646569,501521.0233449345,507635.29064489604,515206.03766575624,522642.1372201102,530456.4452384579,536252.4215129759,539030.2288317975,538238.5123009039,536585.6609841192,536362.4121968324,537272.8189350589,538323.9942461238,540690.9634096693,543638.3976927801,548307.7123741544,551663.0165995358,553830.8657512084,551837.7232370905,548072.6028248129,543996.6894347548,542868.9672430474,543197.0075290538,544186.065431885,545651.4185269617,548597.9897451616,552778.7195633106,558016.7307778962,562891.9344817534,567648.3107362803,570481.8226199177,572051.5112340482,573602.020083832,576167.9621643648,577429.9971272027,576461.0382094098,575750.509012984,578835.8619812821,586140.2784990766,595762.329440475,606409.1186041811,617633.5385988792,626235.8267116152,633164.1779799595,637561.1711155331,643482.6982563436,650228.2433108658,658676.5900124217,665936.3646832566,670933.4673276399,673946.0624637495,678731.6108794863,686454.8223724262,696444.5250082779,709413.2192839863,725225.1034395206,742692.3158384926,758033.2094273356,768153.5522607296,773668.0922753754,773816.1785916068,771324.0804132911,767356.3130061574,764664.9619204259,761667.7073691214,757467.4853327511,749768.5653872252,741726.3285295678,735632.840815052,735348.5823730788,739834.2909886645,747030.2773719187,755037.6487288218,763957.3594751176,772896.7079285359,781325.4405629343,788949.6630582899,795010.7788297022,798625.3568124486,799578.0310194404
96186,236,90631,zip,CA,CA,La Habra,"Los Angeles-Long Beach-Anaheim, CA",Orange County,208120.83907362333,209780.31193712726,211059.5174175724,213505.55848837586,215678.74406039887,218010.03346981722,220438.38504077506,222603.091812053,224530.82576573282,226598.4962945705,228506.32206621868,230566.81531197266,232199.70216945032,234322.65297536578,236284.99270596856,238830.7453221638,241148.32460760485,243201.92477484,245203.67705901052,247207.57528480727,249736.67578769507,252117.3655306629,254171.2181517548,256139.8295489083,258093.18425153117,260664.56321815666,263506.2786265364,266855.0576313305,270911.98552185256,275649.5617269996,281123.9417562182,286566.9933620906,291431.9631868441,295698.3933969317,299572.90661790356,303508.1877450782,307209.77789222886,311037.5172544404,314856.263488098,319516.452867654,325010.83239750686,330294.09831302793,335391.0014726248,340449.0011635695,346205.0417608877,352246.1623429996,358354.4992433462,364150.5057148007,370069.779787214,377125.81298160646,386251.28394820564,396444.5864731017,408009.1841059129,419515.04717897787,429995.6027644796,437960.6618996251,442757.84234729456,447037.57757530437,449597.2285775395,453775.12915252754,458790.6709502738,464284.8999414121,471633.4950072123,479129.1140839321,487762.2357636085,494226.9906543133,501412.38839008164,508927.2845288463,517101.2059069963,523981.8440155562,528702.5501623593,534374.5420796941,539523.6945879316,545254.0878410352,549556.2432960888,553812.147457258,557312.8838681433,560160.2522581738,560056.4154923062,560957.558857309,560774.4811315351,562190.8100959122,561419.8428492345,559152.2725026743,558331.675007288,557828.6579400067,558018.7655527121,555307.7270306582,551844.7505137553,548632.4786605657,543731.352273819,537074.9425291881,527827.6841366552,519890.28332526964,515182.1511531994,509221.2164905059,501228.50447000825,488669.1213166477,477989.3014312522,466168.8799360537,453977.45136174955,441921.89440050465,432218.15841399506,424622.2893627896,417984.398606018,409900.0500957275,399952.17261869065,389825.96520068106,380979.8741228669,376716.17435808294,372534.1635275243,369396.82995588315,366452.8326353575,363539.6281865249,361546.23238381115,359214.46591333393,359352.2142234755,361319.58549814596,365474.9655024674,369355.81459535396,371298.37336441426,372004.7093177377,372046.08775000647,374546.2953915119,375964.04183155415,376683.7804668621,374135.18332311226,371497.0238376995,368388.21183066414,365180.05758140865,362212.9192273987,360361.28516536084,359776.6679270969,359309.9858936823,357484.1925188946,355081.72363060206,351085.5964348219,348634.3921331765,347422.1188431965,346501.86058431125,344681.1150695889,343015.0550451328,342757.8678876451,343841.3206397215,343457.1496168244,342165.0720612859,339342.8649742052,337001.0534204745,335762.11428984103,335792.5205369224,337412.01665164024,341036.6759381727,346268.57555316977,352240.2332323994,358508.53281858936,364422.62851960724,369288.66481357155,372745.0389360737,375612.7916805931,379875.4475529739,386190.25812981563,393209.1001668587,399493.34055566584,404863.6729116593,410786.7640633162,416674.54492522875,422372.1720567864,427283.4170874295,430740.23944045074,433261.6726174574,434957.59124168457,437343.74987127655,439699.40480945475,441648.44239219214,443453.3166117868,445409.4967425974,448924.7801655596,453123.8357823053,458069.7178145768,462434.60222905123,465967.20251276024,468243.27751325927,469607.07092707575,470336.0749156082,471265.8844625428,472553.079345101,474760.0072197714,474817.4009040085,472851.8744276639,468427.9396801141,463884.93237495614,459551.4234988733,462234.7409567909,470864.19710543775,483557.1264322535,492387.8547309283,498162.2980435895,502316.67591730953,505753.5749463136,504800.377817085,500219.53728191246,494250.0334713152,491990.26422715996,492530.18071421795,499687.8225077979,509928.2462572371,523186.5422950547,532041.8142994504,537838.1277847385,541264.8866214729,544500.8228549184,549648.1398749676,556964.923201457,565972.9513213704,574659.285514338,583166.1061018094,589342.8164584074,592160.7955821451,591013.2482194776,588382.7897889828,587538.7098225417,588077.7344926568,588618.9133395129,590282.514491391,593202.7896562067,598588.0709975843,602928.3485779153,605106.608271679,602756.4298972195,597778.9165999737,593172.0219401683,591734.2306255708,591841.968512099,592008.6449416314,592310.2392314085,594216.0590249955,598135.919434372,603309.7003953363,608423.7017898654,612863.3877565664,615649.7283819703,617233.5998924328,618900.2125415188,620890.1726283474,621483.3510778586,620205.2734377896,619902.9405838693,623808.620749828,632505.9164740086,644386.1752342077,658191.7137944056,672248.8591384244,683699.7883982224,692555.6685917334,699044.0802772286,707318.576999498,717173.088096486,728638.8044078574,737894.044358647,743629.6633747161,746330.4416395612,750450.0401346436,757283.6598500885,767055.6874675875,779935.034105761,795596.3983027339,812709.8020623064,827576.9099510629,837736.8657867486,842373.7496229025,840397.4085083636,835039.6832244858,828357.5117576182,824622.1039744774,821422.4998622942,817587.3318012272,809256.1890634396,799523.2047132974,793074.0040272521,793787.565760789,800660.4186179164,809657.2649120329,820424.7416638256,833335.0090575493,846573.1836651498,858164.4518196887,866259.0861748364,871679.6061880301,873436.8619020944,874119.7960044841
